themeCode,themeName,stockCode,stockName,info
127,영상콘텐츠,A051780,큐로홀딩스,"영화·드라마 등 영상 콘텐츠 제작, 연예인 매니지먼트 등의 엔터테인먼트 사업을 주요사업으로 영위."
127,영상콘텐츠,A173940,에프엔씨엔터,"미디어콘텐츠 제작 사업을 영위하는 ㈜에프엔씨프로덕션, ㈜지니픽처스, ㈜에프엔씨스토리를 종속회사로 보유."
127,영상콘텐츠,A122450,KMH,"방송송출서비스사업 및 방송채널사업을 영위하는 업체. 케이블TV, 위성방송, IPTV, 위성DMB 등 국내에서 서비스되고 있는 모든 유료방송 플랫폼에 방송채널사용사업자(PP)의 프로그램을 실시간 송출. 자체 채널을 포함하여 현재 250~260개 이상의 채널을 송출중."
127,영상콘텐츠,A299900,위지윅스튜디오,"VFX, ANIMATION, INTERACTIVE MEDIA, VR & AR 등 CG 기술로 표현될 수 있는 모든 종류의 콘텐츠를 제작하는 종합 콘텐츠 미디어 제작업체. 영화, 드라마 등에 대한 영상 기술 제작 서비스 뿐 아니라 뉴미디어 콘텐츠에 대한 영상 기획/제작 서비스를 포괄적으로 제공."
127,영상콘텐츠,A241840,에이스토리,"방송프로그램 제작 및 공급업체. 주요 제품으로는 <백일의 낭군님>, <우리가 만난 기적>, <시그널 시즌1> 등 기존 지상파 및 유료방송뿐만 아니라, NETFLIX의 국내 첫 오리지널 드라마인 <킹덤 시즌1>, 두번째 오리지널 드라마 <첫사랑은 처음이라서 시즌1,2> 등이 있음."
127,영상콘텐츠,A317530,캐리소프트,"어린이 방송국 캐리TV를 운영중인 키즈/패밀리 콘텐츠 제작업체. TV와 모바일의 자체 운영 채널을 중심으로 한 어린이 가족분야의 콘텐츠 사업(영상 콘텐츠, 애니메이션, 음악, 영화 등)과 캐릭터IP 및 미디어 기반의 사업(공연, MD 상품, 라이선스 상품, 교육상품, 키즈카페 등) 등을 영위."
127,영상콘텐츠,A052190,이에스에이,"업계 최고 수준의 시각특수효과(Visual Effect, VFX)와 색보정(DI) 기술력을 갖추고, 국내외 영상 프로젝트를 진행하고 있으며, 국내 대표 드라마 제작사인 김종학프로덕션을 인수하여 드라마 분야에서도 양질의 컨텐츠 제작 능력을 확보."
127,영상콘텐츠,A310200,애니플러스,"유스 애니메이션을 핵심 콘텐츠로 하는 'ANIPLUS' 방송사업을 주 사업으로 영위하고 있으며, VOD 사업, 극장판 애니메이션 배급 사업, 전시 이벤트 사업 등 관련 사업 영역으로 다각화. 싱가포르 종속회사인 PLUS MEDIA NETWORKS ASIA PTE. LTD.를 통해 동남아시아 시장에서 해외 애니메이션 방송 및 콘텐츠 유통사업도 영위."
128,엔터테인먼트,A041510,에스엠,"음악 전문 종합엔터테인먼트 업체. EXO, 소녀시대, 슈퍼주니어, 샤이니, f(x), 동방신기, 레드벨벳 등의 소속 가수를 보유. 주요사업으로 음반 제작, 퍼블리싱, 공연 기획 및 제작 등의 사업 등."
128,엔터테인먼트,A122870,와이지엔터테인먼트,"국내 및 일본, 중국 등 전 세계에서 매출이 발생하는 글로벌 엔터테인먼트사. 음악 및 기타 오디오물 출판, 신인 아티스트의 육성 및 매니지먼트 등의 사업을 영위. 가수 빅뱅, 악동뮤지션, 위너, 아이콘, 블랙핑크 등과 배우 강동원, 유인나, 차승원, 최지우 등과 전속계약 체결."
128,엔터테인먼트,A003560,IHQ,"국내 톱스타들이 포진된 매니지먼트 사업본부 싸이더스HQ를 비롯해 드라마, 음반, 공연, 영화 제작 등 엔터테인먼트 사업 전반에 걸쳐 영향력을 미치고 있는 종합엔터테인먼트 그룹."
128,엔터테인먼트,A011420,갤럭시아에스엠,"국내 및 해외 스포츠 방송중계권 확보를 통한 중계권 판매와 각종 스포츠 협회, 스포츠연맹, 스포츠구단 등을 위한 마케팅활동과 스포츠선수 매니지먼트사업을 영위하는 업체. 쇼트트랙 심석희 등의 선수를 매니지먼트중."
128,엔터테인먼트,A018700,바른손,"콘텐츠 제작, 배급, 엔터테인먼트 사업 영위. 특히, 계열사 시오필름을 통해 영화제작 사업을 영위."
128,엔터테인먼트,A032540,TJ미디어,"노래반주기 제조사업, 노래방 음악 콘텐츠를 기반으로 한 미디어 콘텐츠 사업 등을 영위."
128,엔터테인먼트,A043610,지니뮤직,"KT그룹 계열의 디지털음악서비스 업체. 온라인 음악서비스 및 음악 유통을 주요 사업으로 영위. 2014년2월 KT로부터 사업양수한 지니(www.genie.co.kr) 음악서비스를 중심으로 2009년 영업 양수한 올레뮤직(www.ollehmusic.com)을 운영중. 2018년 10월 씨제이디지털뮤직(주)과의 합병을 통해 CJ ENM의 드라마 OST, 음악 콘텐츠 유통을 전담중."
128,엔터테인먼트,A046390,삼화네트웍스,드라마제작을 중심으로 한 엔터테인먼트 업체. 경쟁력 있는 PD와 지명도 높은 작가와의 계약을 통해 드라마 제작의 기반을 마련하는 등 드라마 제작에 초점을 맞춰 영업활동을 전개. 더블유에스엔터테인먼트를 계열회사로 보유.
128,엔터테인먼트,A054780,키이스트,"연예인, 아티스트 등의 매니지먼트 사업을 기반으로 각종 엔터테인먼트 파생 상품의 머천다이징/라이센싱 사업, 문화콘텐츠 기획 및 제작 사업 등을 영위하는 업체. 일본상장법인 (주)스트림미디어코퍼레이션(한류콘텐츠 유통 전문회사로 매니지먼트 사업, 공연이벤트 사업 등을 영위하는 업체)를 자회사로 보유."
128,엔터테인먼트,A066410,버킷스튜디오,"IPTV, 케이블방송, 스마트TV, 아이패드 등 스마트디바이스 기반을 중심으로 영화, 영상, 교육 등의 컨텐츠를 제공하는 업체. 온라인 콘텐츠 유통의 필수 기술인 필터링 기술을 자체 보유. 모바일 서비스(대량문자 발송) 사업도 영위하고 있으며, 세종메가박스 영화관 운영. 연예기획 및 매니지먼트 업체 (주)아티스트컴퍼니 지분 보유."
128,엔터테인먼트,A068050,팬엔터테인먼트,"드라마, 교양/예능프로그램 등의 방송영상물제작 및 드라마OST 등의 음반제작을 주요사업으로 영위. 연기자 매니지먼트 등을 주된 영업으로 하는 (주)팬스타즈컴퍼니를 종속회사로 보유."
128,엔터테인먼트,A036420,제이콘텐트리,중앙일보 계열의 지주사업과 영화 및 방송 콘텐츠 투자사업을 영위하는 업체. 멀티플렉스 극장(메가박스 등) 운영사업을 영위하는 메가박스중앙(주)과 드라마 제작 및 콘텐츠 유통사업 등을 영위하는 제이티비씨콘텐트허브(주) 등을 자회사로 보유.
128,엔터테인먼트,A047820,초록뱀,"TV드라마 제작을 중심으로 하는 콘텐츠 제작사업과 드라마 컨텐츠를 기반으로 하는 각종 부가사업(OST, 컬러링, 캐릭터상품, 테마파크 개발) 등을 영위하는 업체."
128,엔터테인먼트,A032800,판타지오,"엔터테인먼트 사업을 영위하는 업체. 엔터테인먼트 사업은 연예 매니지먼트, 영화제작, 음반 제작을 영위하고 있으며, 강한나, 임현성 등의 연예인이 소속되어 있음. 종속회사 (주)판타지오뮤직에 위키미키, 아스트로 등의 가수들이 소속되어 있음."
128,엔터테인먼트,A173940,에프엔씨엔터,"매니지먼트를 주요사업으로 영위하는 종합엔터테인먼트회사. FT아일랜드, 씨엔블루, AOA, 엔플라잉, SF9, 체리블렛, 유재석, 정형돈, 노홍철, 이국주, 이동건, 윤진서, 정해인 등과 전속계약 체결."
128,엔터테인먼트,A182360,큐브엔터,"음반 기획, 제작 및 매니지먼트업체로 장현승, 허경환, 이휘재, BTOB, CLC, 펜타곤, (여자)아이들 등이 소속되어 있음."
128,엔터테인먼트,A204630,화이브라더스코리아,"배우 컨텐츠의 매니지먼트 사업을 기반으로 영화, 드라마, OST 등의 제작 및 그 외 부가사업 등을 영위. 소속 연예인으로 주원, 유해진, 김윤석, 김상호, 오현경 등이 있음."
128,엔터테인먼트,A160550,NEW,"2008년 영화투자배급사로 설립. 영화, 비디오물 및 방송프로그램 배급업을 주요사업으로 영위중. 천만 관객 이상의 <7번방의 선물(2013)>, <변호인(2013)>, <부산행(2016)>과 <더킹(2017)>, <독전(2018> 등의 영화와 드라마 <태양의 후예(2016)>를 흥행시켰으며, 방송프로그램 기획, 투자 및 제작(스튜디오앤뉴), 영화 부가판권 유통대행(콘텐츠판다), 음원 투자 및 유통(뮤직앤뉴), 스포츠마케팅/매니지먼트(브라보앤뉴), 영화 등 영상콘텐츠 VFX 제작(엔진비주얼웨이브) 사업을 통해 종합 미디어컨텐츠 그룹으로 성장."
128,엔터테인먼트,A196450,디오스텍,16년1월 오앤엔터테인먼트 지분 취득으로 엔터테인먼트 사업 진출. 16년8월 엔터테인먼트사 에이치이엔엠을 인수해 17년1월 흡수합병 완료.
128,엔터테인먼트,A078860,아이오케이,"매니지먼트사업 영위. 소속 아티스트는 고현정, 조인성, 진기주, 장윤정, 이영자, 김숙, 토니안, 이재원, 문희준, 김재덕 등 40여명임."
128,엔터테인먼트,A012170,키위미디어그룹,엔터테인먼트 사업을 영위하는 키위컴퍼니(現 엘에이치) 인수를 통해 엔터테인먼트 사업 진출. 작곡가 겸 프로듀서 김형석이 총괄PD로 재임중.
128,엔터테인먼트,A058220,아리온,엔터테인먼트 사업을 하는 종속회사 (주)라인엔터인먼트와 관계회사 어라운드어스이엔티(주)등의 지분을 취득.
128,엔터테인먼트,A051780,큐로홀딩스,"영화·드라마 등 영상 콘텐츠 제작, 연예인 매니지먼트 등의 엔터테인먼트 사업을 주요사업으로 영위. 방송프로그램 제작업을 하는 (주)에이트웍스, 연예 매니지먼트사업을 하는 (주)열음엔터테인먼트를 종속회사로 보유."
128,엔터테인먼트,A253450,스튜디오드래곤,"CJ그룹 계열의 드라마 등 방송영상물제작업체. 드라마 콘텐츠를 기획/제작하여 미디어 플랫폼에 배급하고 VOD, OTT 등을 통한 유통 및 관련 부가사업 등을 영위. <미생>, <도깨비>, <비밀의 숲>, <미스터선샤인> 등을 제작."
128,엔터테인먼트,A052190,이에스에이,"엔터테인먼트 사업 진행 업체. 영화 및 P&A 사업, 방송 콘텐츠 사업, 연예매니지먼트 사업, 맥스무비 연계사업, 미디어플랫폼 구축, 광고사업 등을 영위."
128,엔터테인먼트,A035720,카카오,"18년9월 카카오M을 흡수합병해 음반 기획/제작/판매 및 온라인 음원 유통사업과 종속회사 (주)카카오엠(아이유 등), (주)스타쉽엔터테인먼트(몬스타엑스, 우주소녀, 이동욱, 김지원 등), 플레이엠엔터테인먼트(에이핑크 등) 등을 통해 엔터테인먼트 사업을 영위."
13,리모델링/인테리어,A002380,KCC,"건자재(건축자재, PVC 등), 도료(자동차용, 선박용 등), 소재(실리콘, 실란트 등), 기타(시공수익 등) 사업 등을 영위하는 국내 최대의 건축, 산업자재 및 도료 생산업체."
13,리모델링/인테리어,A108670,LG하우시스,"LG그룹 계열의 국내 최대 건축자재업체. 창호재(PVC창, 알루미늄창, 기능성유리 등) 및 인테리어자재(바닥재, 벽지, 인조대리석 등) 등 건축자재를 생산, 판매중."
13,리모델링/인테리어,A009240,한샘,"부엌가구 및 인테리어가구 전문 업체. 부엌가구(주방/빌트인 수납, 자재판매, 제조 등) 및 가정용가구(장롱, 식탁, 소파, 책상 등)를 생산/판매. 욕실, 마루, 조명, 창호 등의 토탈 홈 인테리어 패키지를 제공하기 위해 리모델링 사업 아이템 발굴에 주력."
13,리모델링/인테리어,A025750,한솔홈데코,"한솔그룹 계열사로 중밀도 섬유판(MDF), 마루바닥재, 인테리어재 등 인테리어 건축자재를 생산하는 기업. 비접착식 마루를 개발하는데 국내 최초로 성공함으로써, 국내 강화마루 시장지배력을 확대."
13,리모델링/인테리어,A020710,시공테크,"박물관, 과학관, 전시관, 테마파크의 기획/설계 등 전시 관련 사업 영위 업체. 전시물/전시시설/진열장/수장고/훈증시스템 등 공간 기획 및 관련 제품 설치 사업을 영위."
13,리모델링/인테리어,A066620,국보디자인,"인테리어의 기획 및 설계, 시공감리를 전문으로 하는 인테리어 디자인 및 리모델링 전문업체."
13,리모델링/인테리어,A037440,희림,국내 상위의 건축설계 및 CM/감리업체.
13,리모델링/인테리어,A008250,이건산업,건축용 자재에 사용되는 합판 및 마루제품 전문 업체.
13,리모델링/인테리어,A011090,에넥스,"에넥스 브랜드의 부엌가구, 붙박이장, 인테리어 등의 사업을 영위하는 부엌/ 주방가구 전문업체."
13,리모델링/인테리어,A025900,동화기업,"PB(파티클보드) 및 MDF(중밀도섬유판) 제조판매업, 목재 가공업 등을 주 사업으로 영위. 국내 최초로 강화마루 생산을 시작, 국내 강화마루 업계 1위 기업."
13,리모델링/인테리어,A007210,벽산,"건축자재 제조/판매 업체. 주요 제품은 천장재, 단열재, 외장재, 바닥재 등. 08년6월 주방기기업체 하츠 인수."
13,리모델링/인테리어,A079430,현대리바트,"가정용가구 리바트, 스타일샵, 이즈마인, 특판용가구 리첸, 키친, 사무용가구 네오스, 마린 등의 브랜드를 보유하고 있는 가구전문 메이커."
13,리모델링/인테리어,A010780,아이에스동서,"건설 건자재 전문 업체. 요업(타일, 위생도기, 비데 외)/콘크리트제품(콘크리트 파일, PC 부재 외) 제조 및 판매업, 건설사업(토목, 건축공사 및 분양공사 외) 등을 영위."
13,리모델링/인테리어,A066130,하츠,"벽산그룹계열의 주방기기 제조/판매 업체. 주요 제품으로 가정용 레인지후드, 빌트인기기(가스/전기 쿡탑, 음식물탈수기) 등을 보유."
13,리모델링/인테리어,A037070,파세코,빌트인 가전제품(주택에 붙박이로 집어넣는 가전제품) 제조/판매 사업을 영위. 빌트인가전기기의 경우 국내 기업 들과 ODM 방식으로 납품.
13,리모델링/인테리어,A039020,이건홀딩스,"건축시장의 마감재로 사용되는 시스템창호 제조, 판매, 시공 전문업체 (주)이건창호를 자회사로 보유. 창호부문은 주택용인 시스템창호와 빌딩용인 커튼월 및 태양광창호를 제조, 판매, 시공하고 있으며, 파레트부문에서는 물류포장재인 파레트를 생산 중."
13,리모델링/인테리어,A171120,라이온켐텍,건축 내외장재로 사용되는 인조대리석을 생산.
13,리모델링/인테리어,A018310,삼목에스폼,"건축자제 업체. 건축물 외벽 및 슬라브 형성 등에 사용되는 알루미늄폼, 갱폼, 판넬폼 등을 생산 및 판매."
13,리모델링/인테리어,A002820,선창산업,"합판, MDF(중질 섬유판), 제 재목, PB(파티클보드), 빌트 인 가구, 주방가구등을 생산/판매하는 종합목재 회사"
13,리모델링/인테리어,A051630,진양화학,PVC 바닥장식재(주요 상표 : 황토펫트 등) 등을 생산.
13,리모델링/인테리어,A344820,케이씨씨글라스,"인테리어 자재 전문 업체로 유리(건축유리, 자동차유리, 코팅유리), 바닥재(건축용, 자동차용, 선박용), 인테리어용 필름과 인조대리석 등을 판매. 인테리어 전문 브랜드인 홈씨씨를 통해 인테리어 시공 사업도 영위."
136,소매유통,A004170,신세계,"신세계 백화점을 운영하는 대형 유통업체. 백화점, 패션관 및 식품관을 운영."
136,소매유통,A023530,롯데쇼핑,"백화점, 할인점, 영화관, 아울렛 등을 운영하는 롯데그룹 계열의 국내 최대 유통업체."
136,소매유통,A069960,현대백화점,"업계 상위의 백화점 업체. 동사 및 계열사는 서울 압구정 본점을 포함해 신촌점, 천호점, 판교점, 디큐브시티점 등의 사업장을 운영중에 있으며, 아울렛 사업, 인터넷 쇼핑몰 등 사업영역을 확대하여 경쟁력을 강화중."
136,소매유통,A057050,현대홈쇼핑,"현대백화점 계열의 홈쇼핑업체로 TV홈쇼핑, 인터넷쇼핑몰 등의 매체를 이용하여 상품 및 서비스를 제공하는 통신판매사업을 영위."
136,소매유통,A028150,GS홈쇼핑,"GS그룹 계열의 업계 상위 홈쇼핑 업체. TV쇼핑, 인터넷쇼핑몰, 카탈로그쇼핑, 모바일쇼핑 등의 매체를 이용해 상품 및 서비스를 제공하는 통신판매사업을 영위."
136,소매유통,A006370,대구백화점,대구 및 경북지역 중심의 백화점 업체. 백화점 사업을 주력으로 인터넷 쇼핑몰 및 체인 마트 사업도 영위.
136,소매유통,A008770,호텔신라,"삼성그룹 계열로 면세유통사업(서울점, 제주점, 인천공항점 등)을 영위함. 현대산업과 합작법인 HDC신라면세점 설립."
136,소매유통,A139480,이마트,국내 대형마트 1위업체. 2011년 6월 기존 신세계의 백화점 부문과 이마트 부문 중 이마트부문이 기업 분할되어 재상장 됨.
136,소매유통,A019010,베뉴지,백화점 1개소(일산점)를 운영중인 중견 유통업체.
136,소매유통,A027390,한화갤러리아타임월드,"한화그룹 계열로 대전 서구에서 갤러리아 타임월드를 운영하고 있는 대전지역 대표 백화점. 타임월드 백화점을 통해 명품, 의류, 잡화, 화장품, 가전, 식품 등의 도/소매업 및 스포츠센터,  문화센터, 부동산 임대 등의 사업을 영위."
136,소매유통,A037710,광주신세계,신세계 계열의 광주소재 지방백화점 운영 업체.
136,소매유통,A119860,다나와,"컴퓨터, 가전, 디지털카메라, 휴대폰 등 전자 제품에 대한 가격비교 서비스를 제공하는 쇼핑검색 전문 포털업체."
136,소매유통,A071840,롯데하이마트,"롯데그룹 계열의 국내 최대 가전제품 소매업체. 다수의 하이마트 지점을 통해 오디오/비디오, 일반가전, 컴퓨터, 모바일제품 등을 판매."
136,소매유통,A007070,GS리테일,"GS그룹 계열의 종합 유통업체. GS25 편의점과 GS슈퍼마켓, 랄라블라 등의 사업을 영위중."
136,소매유통,A138250,엔에스쇼핑,"하림그룹 계열의 홈쇼핑 업체. TV홈쇼핑 매출을 기반으로 카탈로그사업, 쇼핑몰사업, 모바일사업, T-commerce 사업 등 다양한 매체를 통해 사업을 영위."
136,소매유통,A108790,인터파크,"전자상거래에 의한 도소매업, 도서 판매, 공연 기획, 제작과 티켓예매 및 판매대행업, 일반여행업 및 여행중개업 등의 사업을 영위."
136,소매유통,A282330,BGF리테일,BGF 계열의 편의점 업체. 편의점 브랜드 CU를 운영하고 있는 국내 편의점 업계 1위 사업자임.
136,소매유통,A069920,아이에스이커머스,"인터넷을 기반으로 패션, 잡화, 코스메틱, 스포츠, 리빙 등의 생활문화 아이템을 유통하는 전자상거래 전문업체. 해외 수입 대행 및 국내 업체들의 입점을 통한 전자 상거래(E Commerce, Mobile Commerce, Smart TV Commerce)사이트인 WIZWID 사업을 운영중."
139,출산장려정책,A014100,메디앙스,"유아토털문화기업으로서 스킨케어, 수유용품, 완구&발육용품, 패션등 유아용품 생산/판매 업체."
139,출산장려정책,A013990,아가방컴퍼니,"유아의류 및 유아용품 제조, 판매업체. 아가방(AGABANG), 디어베이비(DEARBABY), 에뜨와(ETTOI) 등의 브랜드를 보유."
139,출산장려정책,A092730,네오팜,아토피 보습제품 개발 및 생산업체. 영유아를 위한 특화된 제품을 위주로 제품 라인업을 보유.
139,출산장려정책,A003920,남양유업,"우유와 분유, 시유, 발효유, 치즈 등 유가공제품 및 카페믹스, 음료제품 등을 생산/판매하는 업체. 맛있는우유GT, 아인슈타인 GT 등 우유류, XO World Class 등의 분유류 등을 판매중."
139,출산장려정책,A002450,삼익악기,"피아노 및 각종 악기 제조/판매업체. 국내피아노 시장에서 독과점적인 지위를 갖고 있으며, 주요 제품으로 피아노, 기타, 바이올린, 첼로등."
139,출산장려정책,A019680,대교,"대교그룹 계열사로 교육서비스 및 출판사업, 도서유통사업, 해외교육사업 등을 영위중. 주요 보유 상표로는 눈높이, 차이홍, 솔루니, 소빅스, 페르마 등이 있음. 학습지(눈높이, 차이홍, 솔루니 등)가 전체 매출의 대부분을 차지. 대교에듀피아(교육 서비스 및 출판사업), 대교에듀캠프(교육기관사업) 등을 종속회사로 보유."
139,출산장려정책,A068290,삼성출판사,"유아동 서적, 영어교재(유치원, 초등학원) 등의 출판사업 영위."
139,출산장려정책,A095720,웅진씽크빅,"씽크빅 브랜드의 학습지 교육문화사업(학습관리 서비스), 미래교육사업(독서관리 서비스), 기타사업(아동 및 성인 단행본 등) 등을 영위하고 있음."
139,출산장려정책,A036000,예림당,"아동도서 출판 전문업체로 출판사업(도서 제작 및 판매), 저작권 판매, 임대사업, 전자출판 사업, 애니메이션 사업 등 출판사업 및 관련 부대사업(출판사업부)을 주요 사업으로 영위중. 대표적인 히트상품인 ""Why?시리즈""로 이란, 브라질, 말레이시아, 터키, 스페인 등으로 수출."
139,출산장려정책,A159580,제로투세븐,"유아동의류 브랜드인 알로앤루, 포래즈, 알퐁소, 유아동 스킨케어 전문 브랜드인 궁중비책 등의 브랜드 보유. 대형할인점과 대리점 등의 오프라인 매장과 인터넷 쇼핑몰인 제로투세븐닷컴에서 유아동 의류 및 용품 등을 판매."
139,출산장려정책,A115390,락앤락,영유아용품 브랜드 헬로베베를 출시(2013년 3월)하여 관련제품을 제조/판매.
139,출산장려정책,A004540,깨끗한나라,"제지사업과 생활용품사업을 영위하는 업체. 생활용품 사업부에서 ""보솜이"" 등 기저귀류 제조, 판매."
139,출산장려정책,A900270,헝셩그룹,홍콩 지주회사로 완구제품 및 완구부속품 제조업체 진장헝셩완구유한회사와 아동의류 판매업체 췐저우Jazzit어페럴유한회사 지분 100%를 소유.
139,출산장려정책,A267980,매일유업,"조제분유, 이유식, 시유, 가공유, 발효유, 치즈, 유지류 등 유제품 등을 생산, 유통."
139,출산장려정책,A215480,토박스코리아,"프리미엄 유아동화 셀렉숍 사업을 영위중. 아동신발 셀렉숍 선두업체로, 현재 총 50개의 매장을 전국 각 주요 도시에서 운영중. 중국내에서도 유아동 프리미엄 신발 사업을 전개하고 있음."
139,출산장려정책,A317530,캐리소프트,"어린이 방송국 캐리TV를 운영중인 키즈/패밀리 콘텐츠 제작업체. TV와 모바일의 자체 운영 채널을 중심으로 한 어린이 가족분야의 콘텐츠 사업(영상 콘텐츠, 애니메이션, 음악, 영화 등)과 캐릭터IP 및 미디어 기반의 사업(공연, MD 상품, 라이선스 상품, 교육상품, 키즈카페 등) 등을 영위."
14,반도체 재료/부품,A033160,엠케이전자,"반도체 Package의 핵심부품인 본딩와이어(Bonding Wire) 및 솔더볼(Solder Ball) 등을 생산하는 업체. 주요 제품은 Gold Bonding Wire(99.99%), 고순도 Gold Sputtering Target(99.999%), Gold합금 Sputtering Target, 고순도 Gold Evaporate Material(99.999%), BGA Solder Ball 등."
14,반도체 재료/부품,A036490,SK머티리얼즈,"반도체, 디스플레이, 태양전지 제조 과정에 사용되는 특수가스(NF3, SiH4, WF6 등) 제조/생산 전문업체."
14,반도체 재료/부품,A005290,동진쎄미켐,감광액과 발포제 생산/판매업체. 반도체 및 평판디스플레이 등의 노광공정에 사용되는 감광액(Photo Resist) 관련 전자재료사업을 영위.
14,반도체 재료/부품,A077360,덕산하이메탈,반도체 패키징 재료인 솔더볼(Solder Ball) 제조/판매 사업을 영위.
14,반도체 재료/부품,A033640,네패스,"반도체사업(디스플레이용 Driver IC의 Bumping, WLP 및 Package 등), 전자재료사업(반도체, LCD 등의 제조공정용 Chemical) 등을 영위하는 업체."
14,반도체 재료/부품,A036830,솔브레인,"반도체 및 디스플레이 공정용 화학재료, 2차전지 소재 등 생산/판매 업체. 삼성전자, SK하이닉스, LG디스플레이 등 국내 반도체 및 디스플레이 제조사에 공정용 화학 재료 등을 공급중이며, 삼성SDI, SK이노베이션, LG화학 등 국내 2차전지 제조사에 관련 제품을 공급중."
14,반도체 재료/부품,A024850,피에스엠씨,반도체 구조재료인 리드프레임(반도체 패키지의 내부와 외부를 연결해 주는 전기도선의 역할과 반도체를 지지해 주는 버팀대의 역할) 생산업체.
14,반도체 재료/부품,A036810,에프에스티,반도체 재료/장비 전문업체. 포토마스크용 보호막인 펠리클(Pellicle)과 반도체공정중 온도조절장비인 칠러(Chiller)를 주력으로 생산.
14,반도체 재료/부품,A052900,KMH하이텍,"반도체 재료 및 SSD 사업을 주요사업으로 영위하는 업체. 주요 제품으로는 반도체재료인 IC-Tray, Module-Tray, SSD CASE 등임."
14,반도체 재료/부품,A059090,미코,"반도체/디스플레이용 장비를 구성하는 부품 제작 업체. 주요 제품으로는 Heater, ESC  및 세라믹 부품 등이 있음."
14,반도체 재료/부품,A074600,원익QnC,"반도체 WAFER 생산시 소요되는 석영유리제품(Quartz Ware)과 반도체 및 LCD 생산시 사용되는 세라믹제품을 전문적으로 제조, 공급하는 업체."
14,반도체 재료/부품,A092070,디엔에프,"반도체 소자 형성용 박막 재료 전문업체. 반도체 메모리 소자 및 디스플레이 산업의 핵심소재로 사용되는 유기금속화합물(ALD/CVD 전구체)을 개발, 제조, 판매 및 기술지원을 제공. 특히, Double Patterning Tech. 소재로 사용되는 DPT 제품과 캐패시터 유전막용 소재인 High-k 제품, LT(Low-temp)Sio/Sin용 소재인 HCDS 제품, 식각공정에 사용되는 하드마스크필름용 소재인 ACL 제품 등을 주요 제품으로 생산."
14,반도체 재료/부품,A098120,마이크로컨텍솔,"반도체 및 전자부품의 검사에 필수적으로 사용되는 부품인 IC Socket 전문 제조업체. 단품상태의 메모리반도체의 번인테스트(Burn-In Test)를 위한 번인소켓 및 모듈상태의 메모리테스트를 위한 모듈소켓, SSD Test용 Interface 등을 생산/판매."
14,반도체 재료/부품,A101490,에스앤에스텍,"블랭크 마스크 제조업체. 블랭크마스크는 반도체 및 LCD, OLED 노광 공정의 핵심재료인 포토마스크의 원재료임."
14,반도체 재료/부품,A102710,이엔에프테크놀로지,"반도체 및 디스플레이용 전자재료 전문 제조업체. 반도체 소재인 프로세스케미칼(신너, 현상액, 식각액, 박리액 등), 반도체 포토레지스트용 핵심원료인 화인케미칼 등을 제조하여 국내외 반도체 제조업체에 판매중."
14,반도체 재료/부품,A092220,KEC,"반도체제품 및 부품 제조 전문업체. 전력제어/전류증폭용 트랜지스터(TR), 집적회로(IC) 등을 생산, 판매. 주력제품은 소신호트랜지스터(SSTR)로 낮은 전력소비를 필요로 하는 모바일 기기에 사용되는 전자제품."
14,반도체 재료/부품,A104830,원익머트리얼즈,"2006년 12월 구 원익IPS의 특수가스사업부문이 물적분할한 업체. 반도체 및 디스플레이 생산공정에 사용되는 특수가스 생산을 주요 사업으로 영위. 삼성전자, SK하이닉스 등의 종합반도체회사를 주요 고객사로 두고 있으며, 반도체 이외에도 삼성디스플레이 AMOLED 사업부에 공정용 특수가스를 공급중."
14,반도체 재료/부품,A101160,월덱스,"반도체 에칭공정에 사용되는 반도체용 장비재료인 실리콘(실리콘링 및 실리콘전극 등), 쿼츠, 알루미나 등을 생산하는 업체. 주요 매출처로 삼성전자, SK하이닉스 등."
14,반도체 재료/부품,A064760,티씨케이,"반도체, 태양전지 및 LED용 부품 전문 제조업체. 고순도 흑연(Graphite)을 이용한 반도체 및 태양전지용 실리콘 잉곳을 생산하는 Growing 장비용 Graphite 부품(이하 고순도 흑연 제품)을 제조, 판매. 식각용 소모품인 SIC ring를 제조."
14,반도체 재료/부품,A170920,엘티씨,디스플레이나 반도체 제조 공정에 사용되는 공정소재(Process Chemical) 중 하나인 박리액 개발 및 제조를 주력사업으로 영위. 주력 매출처는 삼성디스플레이 등.
14,반도체 재료/부품,A094170,동운아나텍,"휴대폰, 태블릿, 기타 전자기기에 들어가는 아날로그(Analog) 반도체를 회로설계, 개발 및 일괄 외주생산 상용화하여 고객사에 판매하는 팹리스(Fabless) 아날로그 반도체 업체. 주력 제품은 모바일 카메라용 AF Driver IC이며, 모바일LCD/AMOLED 전원 IC, LED 조명 Driver IC 등도 생산."
14,반도체 재료/부품,A127160,매직마이크로,"반도체 및 LED 리드프레임과 LED package 제조, SMT(표면실장기술) 사업을 영위."
14,반도체 재료/부품,A089030,테크윙,반도체 소모품(C.O.K 등) 제조 및 판매 업체.
14,반도체 재료/부품,A195870,해성디에스,"해성그룹 계열의 리드프레임 및 반도체 패키지용 Substrate 제작, 판매를 주요 사업으로 영위하는 업체. 주요 제품으로는 FBGA 및 Fc-FBGA(2Layer), ELF(Etched IC Leadframe), SLF(Stamped IC Leadframes) 등."
14,반도체 재료/부품,A067310,하나마이크론,반도체 재료(반도체식각장비의 Silicon parts 등) 업체 하나머티리얼즈(주)를 종속회사로 보유.
